filename,img_h,img_w,x,y,w,h,chars,in_table,label,above_1,between,below_2
inv-0010,2338,1654,918,1929,2,33,2,False,misc,False,False,True
inv-0010,2338,1654,984,1932,325,67,19,False,misc,False,False,True
inv-0010,2338,1654,1357,1935,62,50,1,False,misc,False,False,True
inv-0010,2338,1654,157,2109,283,171,9,False,misc,False,False,True
inv-0010,2338,1654,504,1998,993,289,90,False,misc,False,False,True
inv-0010,2338,1654,914,1897,2,29,1,False,misc,False,False,True
inv-0010,2338,1654,919,1897,8,2,1,False,misc,False,False,True
inv-0010,2338,1654,1131,1887,23,4,1,False,misc,False,False,True
inv-0010,2338,1654,1350,1884,2,21,1,False,misc,False,False,True
inv-0010,2338,1654,328,1175,298,98,71,False,misc,False,False,True
inv-0010,2338,1654,767,1176,135,139,15,False,misc,False,False,True
inv-0010,2338,1654,1240,1188,189,103,49,False,misc,False,False,True
inv-0010,2338,1654,1416,2060,48,85,3,False,misc,False,False,True
inv-0010,2338,1654,1062,2268,13,9,1,False,misc,False,False,True
inv-0011,1654,2338,137,79,80,18,6,False,misc,False,False,False
inv-0011,1654,2338,95,115,94,11,12,False,misc,False,False,False
inv-0011,1654,2338,2022,101,118,20,9,False,misc,False,False,False
inv-0011,1654,2338,1987,134,213,15,21,False,misc,False,False,False
inv-0011,1654,2338,2076,162,121,14,13,False,misc,False,False,False
inv-0011,1654,2338,1961,181,238,14,27,False,misc,False,False,False
inv-0011,1654,2338,2030,199,169,16,19,False,misc,False,False,False
inv-0011,1654,2338,2042,218,157,13,17,False,misc,False,False,False
inv-0011,1654,2338,99,240,769,35,42,False,doc_id,False,False,False
inv-0011,1654,2338,1946,237,252,16,25,False,misc,False,False,False
inv-0011,1654,2338,99,286,340,30,18,False,doc_id,False,False,False
inv-0011,1654,2338,94,325,217,18,17,False,info,False,False,False
inv-0011,1654,2338,93,349,677,20,57,False,info,False,False,False
inv-0011,1654,2338,94,374,367,17,35,False,info,False,False,False
inv-0011,1654,2338,93,398,1498,69,275,False,info,False,False,False
inv-0011,1654,2338,93,472,708,23,69,False,info,False,False,False
inv-0011,1654,2338,91,497,550,20,48,False,info,False,False,False
inv-0011,1654,2338,92,521,385,17,37,False,info,False,False,False
inv-0011,1654,2338,92,545,433,20,39,False,info,False,False,False
inv-0011,1654,2338,92,569,691,23,69,False,info,False,False,False
inv-0011,1654,2338,547,942,14,6,1,False,misc,False,False,False
inv-0011,1654,2338,704,940,18,4,1,False,misc,False,False,False
inv-0011,1654,2338,150,948,225,18,23,False,misc,False,False,False
inv-0011,1654,2338,678,950,9,4,1,False,misc,False,False,False
inv-0011,1654,2338,929,955,158,18,17,False,misc,False,False,False
inv-0011,1654,2338,1412,948,99,26,2,False,misc,False,False,False
inv-0011,1654,2338,85,976,328,45,70,False,misc,False,False,False
inv-0011,1654,2338,495,987,53,24,9,False,misc,False,False,False
inv-0011,1654,2338,621,975,11,5,1,False,misc,False,False,False
inv-0011,1654,2338,693,978,135,35,16,False,misc,False,False,False
inv-0011,1654,2338,903,977,386,51,74,False,misc,False,False,False
inv-0011,1654,2338,1461,986,134,35,16,False,misc,False,False,False
inv-0011,1654,2338,122,1075,297,18,30,False,misc,False,False,False
inv-0011,1654,2338,106,1102,263,14,25,False,misc,False,False,False
inv-0011,1654,2338,490,1101,57,11,9,False,misc,False,False,False
inv-0011,1654,2338,740,1103,44,12,5,False,misc,False,False,False
inv-0011,1654,2338,1186,1108,277,13,37,False,misc,False,False,False
inv-0011,1654,2338,1176,1125,299,12,41,False,misc,False,False,False
inv-0011,1654,2338,85,1155,496,18,51,False,misc,False,False,False
inv-0011,1654,2338,84,1176,67,11,8,False,misc,False,False,False
inv-0012,2338,1654,178,88,82,20,6,False,misc,True,False,False
inv-0012,2338,1654,1425,107,121,22,9,False,misc,True,False,False
inv-0012,2338,1654,1105,184,223,26,11,False,misc,True,False,False
inv-0012,2338,1654,113,210,173,25,1,False,misc,True,False,False
inv-0012,2338,1654,1101,212,43,23,3,False,misc,True,False,False
inv-0012,2338,1654,1192,214,108,26,7,False,misc,True,False,False
inv-0012,2338,1654,114,239,811,32,52,False,misc,True,False,False
inv-0012,2338,1654,1336,278,213,28,11,False,misc,False,False,False
inv-0012,2338,1654,112,494,1323,48,65,False,misc,False,False,False
inv-0012,2338,1654,108,557,869,41,43,False,doc_id,False,True,False
inv-0012,2338,1654,104,653,136,22,10,False,info,False,True,False
inv-0012,2338,1654,320,642,1141,56,123,False,info,False,True,False
inv-0012,2338,1654,102,717,1358,55,137,False,info,False,True,False
inv-0012,2338,1654,100,790,116,19,9,False,info,False,True,False
inv-0012,2338,1654,319,794,700,28,51,False,info,False,False,False
inv-0012,2338,1654,1480,790,97,13,9,False,misc,False,True,False
inv-0012,2338,1654,1319,911,70,18,7,False,total,False,False,True
inv-0012,2338,1654,1484,914,87,21,5,False,total,False,False,True
inv-0012,2338,1654,1191,939,198,24,12,False,total,False,False,True
inv-0012,2338,1654,1502,944,69,21,5,False,total,False,False,True
inv-0012,2338,1654,97,983,488,28,36,False,verif,False,False,True
inv-0012,2338,1654,1216,970,172,20,12,False,total,False,False,True
inv-0012,2338,1654,1483,975,87,21,7,False,total,False,False,True
inv-0012,2338,1654,95,1014,856,35,60,False,verif,False,False,True
inv-0012,2338,1654,90,1103,521,155,99,False,misc,False,False,True
inv-0012,2338,1654,718,1098,213,215,1,False,misc,False,False,True
inv-0012,2338,1654,787,1071,176,87,16,False,misc,False,False,True
inv-0012,2338,1654,1225,1141,188,22,12,False,misc,False,False,True
inv-0012,2338,1654,195,1720,500,80,18,False,misc,False,False,True
inv-0012,2338,1654,764,1717,3,5,1,False,misc,False,False,True
inv-0012,2338,1654,833,1720,323,80,13,False,misc,False,False,True
inv-0012,2338,1654,179,1808,571,35,26,False,misc,False,False,True
inv-0012,2338,1654,793,1805,342,59,8,False,misc,False,False,True
inv-0012,2338,1654,112,2001,178,73,1,False,misc,False,False,True
inv-0012,2338,1654,116,1888,527,188,13,False,misc,False,False,True
inv-0012,2338,1654,750,1936,332,143,4,False,misc,False,False,True
inv-0012,2338,1654,901,1918,329,151,7,False,misc,False,False,True
inv-0012,2338,1654,1155,1946,243,122,7,False,misc,False,False,True
inv-0012,2338,1654,95,2163,266,41,13,False,misc,False,False,True
inv-0012,2338,1654,609,2188,213,42,12,False,misc,False,False,True
inv-0012,2338,1654,1159,2121,369,71,14,False,misc,False,False,True
inv-0012,2338,1654,309,1161,300,98,61,False,misc,False,False,True
inv-0012,2338,1654,743,1272,245,117,5,False,misc,False,False,True
inv-0012,2338,1654,931,1207,79,70,17,False,misc,False,False,True
inv-0012,2338,1654,1222,1171,189,104,42,False,misc,False,False,True
inv-0012,2338,1654,668,2017,11,6,1,False,misc,False,False,True
inv-0013,2338,1654,104,84,4,31,1,False,misc,True,False,False
inv-0013,2338,1654,173,88,81,19,6,False,misc,True,False,False
inv-0013,2338,1654,322,86,5,31,1,False,misc,True,False,False
inv-0013,2338,1654,697,116,241,60,20,False,misc,True,False,False
inv-0013,2338,1654,1167,103,156,85,31,False,misc,True,False,False
inv-0013,2338,1654,1374,99,9,32,1,False,misc,True,False,False
inv-0013,2338,1654,109,191,814,78,73,False,misc,True,False,False
inv-0013,2338,1654,1083,192,326,59,32,False,misc,True,False,False
inv-0013,2338,1654,109,494,1330,43,62,False,misc,False,False,False
inv-0013,2338,1654,106,557,870,37,44,False,doc_id,False,True,False
inv-0013,2338,1654,102,652,131,21,10,False,info,False,True,False
inv-0013,2338,1654,320,641,1245,58,168,False,info,False,True,False
inv-0013,2338,1654,102,716,1462,57,183,False,info,False,True,False
inv-0013,2338,1654,100,789,116,18,9,False,info,False,True,False
inv-0013,2338,1654,319,792,701,25,52,False,info,False,False,False
inv-0013,2338,1654,1488,785,96,12,11,False,info,False,True,False
inv-0013,2338,1654,1321,954,74,18,7,False,total,False,False,True
inv-0013,2338,1654,1468,956,111,21,9,False,total,False,False,True
inv-0013,2338,1654,1193,983,202,22,14,False,total,False,False,True
inv-0013,2338,1654,1480,987,98,21,8,False,total,False,False,True
inv-0013,2338,1654,97,1031,514,27,36,False,verif,False,False,True
inv-0013,2338,1654,1218,1014,176,19,14,False,total,False,False,True
inv-0013,2338,1654,1467,1017,111,21,9,False,total,False,False,True
inv-0013,2338,1654,96,1061,887,33,62,False,verif,False,False,True
inv-0013,2338,1654,96,1159,158,20,12,False,misc,False,False,True
inv-0013,2338,1654,314,1150,299,43,45,False,misc,False,False,True
inv-0013,2338,1654,728,1162,4,28,2,False,misc,False,False,True
inv-0013,2338,1654,800,1194,19,6,1,False,misc,False,False,True
inv-0013,2338,1654,878,1195,12,6,1,False,misc,False,False,True
inv-0013,2338,1654,969,1189,8,8,1,False,misc,False,False,True
inv-0013,2338,1654,1229,1182,192,22,13,False,misc,False,False,True
inv-0013,2338,1654,93,1206,517,35,55,False,misc,False,False,True
inv-0013,2338,1654,711,1234,3,15,1,False,misc,False,False,True
inv-0013,2338,1654,845,1205,86,27,3,False,misc,False,False,True
inv-0013,2338,1654,1227,1212,196,18,18,False,misc,False,False,True
inv-0013,2338,1654,93,1254,516,49,73,False,misc,False,False,True
inv-0013,2338,1654,712,1259,7,25,2,False,misc,False,False,True
inv-0013,2338,1654,767,1257,5,19,2,False,misc,False,False,True
inv-0013,2338,1654,842,1277,40,8,2,False,misc,False,False,True
inv-0013,2338,1654,928,1252,4,24,2,False,misc,False,False,True
inv-0013,2338,1654,1228,1268,192,21,13,False,misc,False,False,True
inv-0013,2338,1654,769,1329,4,7,1,False,misc,False,False,True
inv-0013,2338,1654,876,1322,7,11,1,False,misc,False,False,True
inv-0013,2338,1654,756,1337,9,7,1,False,misc,False,False,True
inv-0013,2338,1654,863,1338,10,17,1,False,misc,False,False,True
inv-0013,2338,1654,822,1363,37,21,3,False,misc,False,False,True
inv-0013,2338,1654,794,1392,49,18,2,False,misc,False,False,True
inv-0013,2338,1654,202,1642,306,25,32,False,misc,False,False,True
inv-0013,2338,1654,204,1677,239,24,25,False,misc,False,False,True
inv-0013,2338,1654,206,1712,232,27,21,False,misc,False,False,True
inv-0013,2338,1654,202,1745,235,26,20,False,misc,False,False,True
inv-0013,2338,1654,200,1780,162,29,11,False,misc,False,False,True
inv-0013,2338,1654,1427,103,122,21,9,False,misc,True,False,False
inv-0013,2338,1654,1597,102,4,31,1,False,misc,True,False,False
inv-0013,2338,1654,729,1289,40,28,2,False,misc,False,False,True
inv-0013,2338,1654,817,1291,106,30,8,False,misc,False,False,True
inv-0013,2338,1654,1227,1298,195,17,18,False,misc,False,False,True
inv-0014,1653,2337,275,163,531,19,35,False,doc_id,False,False,False
inv-0014,1653,2337,1803,165,183,24,12,False,misc,False,False,False
inv-0014,1653,2337,274,202,292,18,13,False,doc_id,False,False,False
inv-0014,1653,2337,1803,204,366,24,26,False,misc,False,False,False
inv-0014,1653,2337,122,240,110,24,8,False,info,False,False,False
inv-0014,1653,2337,501,240,475,24,36,False,info,False,False,False
inv-0014,1653,2337,1803,241,262,25,20,False,misc,False,False,False
inv-0014,1653,2337,123,278,68,24,5,False,info,False,False,False
inv-0014,1653,2337,505,277,675,25,48,False,info,False,False,False
inv-0014,1653,2337,1803,279,296,25,21,False,misc,False,False,False
inv-0014,1653,2337,122,315,233,25,11,False,info,False,False,False
inv-0014,1653,2337,502,316,257,19,21,False,info,False,False,False
inv-0014,1653,2337,1600,316,569,20,45,False,misc,False,False,False
inv-0014,1653,2337,123,354,443,24,26,False,info,False,False,False
inv-0014,1653,2337,1898,350,171,24,13,False,misc,False,False,False
inv-0014,1653,2337,123,392,326,24,22,False,info,False,False,False
inv-0014,1653,2337,502,392,858,25,61,False,info,False,False,False
inv-0014,1653,2337,501,423,315,24,18,False,info,False,False,False
inv-0014,1653,2337,123,459,447,24,30,False,info,False,False,False
inv-0014,1653,2337,846,464,24,13,2,False,info,False,False,False
inv-0014,1653,2337,1011,465,11,12,1,False,info,False,False,False
inv-0014,1653,2337,122,497,133,23,9,False,info,False,False,False
inv-0014,1653,2337,502,496,641,25,49,False,info,False,False,False
inv-0014,1653,2337,123,535,68,23,5,False,info,False,False,False
inv-0014,1653,2337,504,534,518,24,34,False,info,False,False,False
inv-0014,1653,2337,123,572,255,24,12,False,info,False,False,False
inv-0014,1653,2337,502,572,259,19,20,False,info,False,False,False
inv-0014,1653,2337,122,610,314,21,20,False,info,False,False,False
inv-0014,1653,2337,501,610,258,24,20,False,info,False,False,False
inv-0014,1653,2337,122,648,978,25,66,False,info,False,False,False
inv-0014,1653,2337,122,725,140,24,12,False,misc,False,False,False
inv-0014,1653,2337,501,725,624,24,44,False,misc,False,False,False
inv-0014,1653,2337,151,1113,306,24,24,False,misc,False,False,False
inv-0014,1653,2337,1242,1112,218,24,15,False,misc,False,False,False
inv-0014,1653,2337,151,1149,361,18,26,False,misc,False,False,False
inv-0014,1653,2337,735,1143,7,23,1,False,misc,False,False,False
inv-0014,1653,2337,1053,1143,7,23,1,False,misc,False,False,False
inv-0014,1653,2337,1242,1149,361,18,23,False,misc,False,False,False
inv-0014,1653,2337,1825,1143,6,23,1,False,misc,False,False,False
inv-0014,1653,2337,1903,1143,152,23,10,False,misc,False,False,False
inv-0014,1653,2337,2142,1143,7,22,1,False,misc,False,False,False
inv-0014,1653,2337,554,1180,109,24,9,False,misc,False,False,False
inv-0014,1653,2337,844,1180,96,24,6,False,misc,False,False,False
inv-0014,1653,2337,1645,1180,109,24,11,False,misc,False,False,False
inv-0014,1653,2337,1935,1180,94,24,7,False,misc,False,False,False
inv-0014,1653,2337,151,1332,406,24,30,False,misc,False,False,False
inv-0014,1653,2337,150,1368,361,19,24,False,misc,False,False,False
inv-0014,1653,2337,779,1361,8,26,1,False,misc,False,False,False
inv-0014,1653,2337,1097,1362,8,26,1,False,misc,False,False,False
inv-0014,1653,2337,1211,1361,514,28,39,False,misc,False,False,False
inv-0014,1653,2337,598,1401,110,24,8,False,misc,False,False,False
inv-0014,1653,2337,889,1402,96,24,7,False,misc,False,False,False
inv-0014,1653,2337,1210,1396,564,24,42,False,misc,False,False,False
inv-0014,1653,2337,149,1479,870,25,62,False,misc,False,False,False
inv-0015,2337,1653,1020,20,218,17,10,False,misc,True,False,False
inv-0015,2337,1653,162,146,3,18,2,False,misc,True,False,False
inv-0015,2337,1653,932,137,252,27,18,False,misc,True,False,False
inv-0015,2337,1653,934,200,142,25,11,False,misc,True,False,False
inv-0015,2337,1653,934,228,189,22,5,False,misc,True,False,False
inv-0015,2337,1653,561,253,526,22,36,False,misc,True,False,False
inv-0015,2337,1653,99,534,876,34,42,False,doc_id,False,True,False
inv-0015,2337,1653,98,613,1436,53,137,False,info,False,True,False
inv-0015,2337,1653,98,691,1338,25,102,False,info,False,True,False
inv-0015,2337,1653,99,776,535,22,41,False,info,False,True,False
inv-0015,2337,1653,1337,1073,73,17,7,False,total,False,False,False
inv-0015,2337,1653,1463,1072,105,21,8,False,total,False,False,False
inv-0015,2337,1653,1202,1100,197,23,15,False,total,False,False,True
inv-0015,2337,1653,1465,1099,92,21,7,False,total,False,False,True
inv-0015,2337,1653,1248,1127,151,21,11,False,total,False,False,True
inv-0015,2337,1653,1451,1127,105,21,8,False,total,False,False,True
inv-0015,2337,1653,102,1159,525,24,37,False,verif,False,False,True
inv-0015,2337,1653,102,1190,601,33,38,False,verif,False,False,True
inv-0015,2337,1653,404,1245,93,8,4,False,misc,False,False,True
inv-0015,2337,1653,380,1252,9,10,1,False,misc,False,False,True
inv-0015,2337,1653,467,1257,6,2,1,False,misc,False,False,True
inv-0015,2337,1653,102,1272,152,21,12,False,misc,False,False,True
inv-0015,2337,1653,534,1279,7,7,1,False,misc,False,False,True
inv-0015,2337,1653,1023,1265,170,19,12,False,misc,False,False,True
inv-0015,2337,1653,463,1296,120,22,7,False,misc,False,False,True
inv-0015,2337,1653,1047,1295,200,19,18,False,misc,False,False,True
inv-0015,2337,1653,103,1354,107,21,9,False,misc,False,False,True
inv-0015,2337,1653,283,1353,38,56,6,False,misc,False,False,True
inv-0015,2337,1653,445,1330,219,36,1,False,misc,False,False,True
inv-0015,2337,1653,717,1362,112,21,2,False,misc,False,False,True
inv-0015,2337,1653,1044,1346,130,18,9,False,misc,False,False,True
inv-0015,2337,1653,502,1470,10,11,2,False,misc,False,False,True
inv-0015,2337,1653,418,1490,6,6,1,False,misc,False,False,True
inv-0015,2337,1653,1152,1480,1,12,1,False,misc,False,False,True
inv-0015,2337,1653,1196,1480,1,8,1,False,misc,False,False,True
inv-0015,2337,1653,1352,1486,1,12,1,False,misc,False,False,True
inv-0015,2337,1653,1274,1581,43,17,2,False,misc,False,False,True
inv-0015,2337,1653,1143,1625,133,32,3,False,misc,False,False,True
inv-0015,2337,1653,1396,1629,74,28,3,False,misc,False,False,True
inv-0015,2337,1653,1047,1376,201,18,18,False,misc,False,False,True
inv-0015,2337,1653,513,1382,71,16,8,False,misc,False,False,True
inv-0016,2337,1653,932,20,249,15,10,False,misc,True,False,False
inv-0016,2337,1653,1244,19,126,16,6,False,misc,True,False,False
inv-0016,2337,1653,925,40,234,32,10,False,misc,True,False,False
inv-0016,2337,1653,1246,39,151,42,3,False,misc,True,False,False
inv-0016,2337,1653,185,144,4,7,1,False,misc,True,False,False
inv-0016,2337,1653,873,126,253,29,15,False,misc,True,False,False
inv-0016,2337,1653,875,188,142,27,8,False,misc,True,False,False
inv-0016,2337,1653,864,220,198,24,6,False,misc,True,False,False
inv-0016,2337,1653,585,251,512,22,35,False,misc,True,False,False
inv-0016,2337,1653,122,531,876,33,43,False,doc_id,False,True,False
inv-0016,2337,1653,121,613,1437,49,137,False,info,False,True,False
inv-0016,2337,1653,121,691,1337,22,102,False,info,False,True,False
inv-0016,2337,1653,121,773,522,21,39,False,info,False,True,False
inv-0016,2337,1653,1358,1071,228,22,16,False,total,False,False,True
inv-0016,2337,1653,1223,1099,197,23,15,False,total,False,False,True
inv-0016,2337,1653,1473,1099,104,21,8,False,total,False,False,True
inv-0016,2337,1653,1269,1127,305,22,20,False,total,False,False,True
inv-0016,2337,1653,123,1157,538,23,38,False,verif,False,False,True
inv-0016,2337,1653,122,1186,722,23,47,False,verif,False,False,True
inv-0016,2337,1653,123,1267,151,20,12,False,misc,False,False,True
inv-0016,2337,1653,371,1264,18,20,2,False,misc,False,False,True
inv-0016,2337,1653,1044,1264,169,19,12,False,misc,False,False,True
